timestamp,open,high,low,close,volume
2025-06-18 01:45:00,2.9705,2.9707,2.9639,2.9647,30897.0
2025-06-18 02:00:00,2.9647,2.9706,2.964,2.9652,21042.0
2025-06-18 02:15:00,2.9652,2.973,2.9593,2.973,30698.0
2025-06-18 02:30:00,2.973,2.9734,2.9676,2.9676,25067.7
2025-06-18 02:45:00,2.9676,2.9718,2.9654,2.9654,10799.2
2025-06-18 03:00:00,2.9654,2.97,2.9637,2.9658,12323.5
2025-06-18 03:15:00,2.9658,2.9694,2.9624,2.9661,18716.9
2025-06-18 03:30:00,2.9661,2.974,2.9661,2.974,22114.6
2025-06-18 03:45:00,2.974,2.9773,2.9693,2.9709,23058.5
2025-06-18 04:00:00,2.9709,2.9756,2.9681,2.974,27723.2
2025-06-18 04:15:00,2.974,2.9779,2.9673,2.9701,31393.3
2025-06-18 04:30:00,2.9701,2.9785,2.9695,2.978,25639.1
2025-06-18 04:45:00,2.978,2.9827,2.9741,2.9795,41804.7
2025-06-18 05:00:00,2.9795,2.9848,2.9776,2.9817,113696.7
2025-06-18 05:15:00,2.9817,2.988,2.9812,2.9863,46607.5
2025-06-18 05:30:00,2.9863,2.9895,2.9827,2.9835,47584.6
2025-06-18 05:45:00,2.9835,2.9842,2.9804,2.981,21588.4
2025-06-18 06:00:00,2.981,2.9829,2.957,2.9637,823598.8
2025-06-18 06:15:00,2.9637,2.9894,2.9624,2.9736,757905.0
2025-06-18 06:30:00,2.9736,2.9744,2.96,2.9602,131019.6
2025-06-18 06:45:00,2.9602,2.962,2.9561,2.9574,77407.8
2025-06-18 07:00:00,2.9574,2.9594,2.949,2.9498,68815.1
2025-06-18 07:15:00,2.9498,2.9538,2.9485,2.9532,38933.1
2025-06-18 07:30:00,2.9532,2.9583,2.9493,2.9563,40432.4
2025-06-18 07:45:00,2.9563,2.9575,2.9464,2.9472,91117.1
2025-06-18 08:00:00,2.9472,2.9547,2.9452,2.9534,120455.3
2025-06-18 08:15:00,2.9534,2.9538,2.9194,2.9322,844020.7
2025-06-18 08:30:00,2.9322,2.9336,2.9258,2.9304,153508.6
2025-06-18 08:45:00,2.9304,2.9376,2.9304,2.9361,89863.7
2025-06-18 09:00:00,2.9361,2.9423,2.9359,2.9411,109241.1
2025-06-18 09:15:00,2.9411,2.9433,2.9296,2.9313,108346.3
2025-06-18 09:30:00,2.9313,2.9331,2.9233,2.9241,177600.0
2025-06-18 09:45:00,2.9241,2.9257,2.9207,2.925,53072.4
2025-06-18 10:00:00,2.925,2.9257,2.916,2.918,111679.9
2025-06-18 10:15:00,2.918,2.9259,2.8523,2.8767,2225870.5
2025-06-18 10:30:00,2.8767,2.8894,2.8642,2.8842,554644.4
2025-06-18 10:45:00,2.8842,2.8897,2.8734,2.8804,297211.2
2025-06-18 11:00:00,2.8804,2.8896,2.8712,2.887,245554.6
2025-06-18 11:15:00,2.887,2.8983,2.8819,2.8953,146063.0
2025-06-18 11:30:00,2.8953,2.9005,2.8842,2.899,238968.8
2025-06-18 11:45:00,2.899,2.9032,2.8954,2.8987,81946.3
2025-06-18 12:00:00,2.8987,2.9034,2.8925,2.8996,93453.9
2025-06-18 12:15:00,2.8996,2.8996,2.8796,2.8798,75490.9
2025-06-18 12:30:00,2.8798,2.8817,2.8658,2.8673,239733.1
2025-06-18 12:45:00,2.8673,2.8735,2.8644,2.8684,198473.8
2025-06-18 13:00:00,2.8684,2.873,2.8586,2.8648,152982.3
2025-06-18 13:15:00,2.8648,2.8666,2.8441,2.8469,357414.5
2025-06-18 13:30:00,2.8469,2.8698,2.8451,2.854,220665.8
2025-06-18 13:45:00,2.854,2.879,2.8462,2.8767,149273.5
2025-06-18 14:00:00,2.8767,2.9005,2.8647,2.8971,369303.7
2025-06-18 14:15:00,2.8971,2.9135,2.8916,2.9046,327840.1
2025-06-18 14:30:00,2.9046,2.9102,2.893,2.9002,157130.7
2025-06-18 14:45:00,2.9002,2.9012,2.8724,2.883,261983.5
2025-06-18 15:00:00,2.883,2.9003,2.8814,2.8862,188176.5
2025-06-18 15:15:00,2.8862,2.9012,2.8797,2.9002,132238.9
2025-06-18 15:30:00,2.9002,2.9023,2.8892,2.8939,278566.6
2025-06-18 15:45:00,2.8939,2.904,2.8928,2.9003,74181.3
2025-06-18 16:00:00,2.9003,2.9076,2.8943,2.8982,115662.2
2025-06-18 16:15:00,2.8982,2.8993,2.8861,2.8921,123438.1
2025-06-18 16:30:00,2.8921,2.8999,2.8888,2.8948,61655.9
2025-06-18 16:45:00,2.8948,2.8974,2.8849,2.8942,91550.3
2025-06-18 17:00:00,2.8942,2.9015,2.8875,2.898,170772.5
2025-06-18 17:15:00,2.898,2.9071,2.8948,2.896,53305.8
2025-06-18 17:30:00,2.896,2.9096,2.8811,2.9061,154409.8
2025-06-18 17:45:00,2.9061,2.9246,2.9022,2.9175,399471.6
2025-06-18 18:00:00,2.9175,2.93,2.8951,2.9109,319355.0
2025-06-18 18:15:00,2.9109,2.9224,2.9023,2.913,156486.6
2025-06-18 18:30:00,2.913,2.9259,2.9117,2.9239,144259.0
2025-06-18 18:45:00,2.9239,2.9275,2.8972,2.8984,228100.8
2025-06-18 19:00:00,2.8984,2.9246,2.8918,2.9212,173757.5
2025-06-18 19:15:00,2.9212,2.9267,2.9096,2.9116,154184.4
2025-06-18 19:30:00,2.9116,2.9236,2.9101,2.9216,38106.5
2025-06-18 19:45:00,2.9216,2.9229,2.91,2.9107,20570.2
2025-06-18 20:00:00,2.9107,2.9188,2.9055,2.9159,132776.7
2025-06-18 20:15:00,2.9159,2.928,2.9154,2.9273,50105.7
2025-06-18 20:30:00,2.9273,2.9523,2.9269,2.9521,452224.0
2025-06-18 20:45:00,2.9521,2.963,2.9511,2.9598,254752.7
2025-06-18 21:00:00,2.9598,2.9622,2.9439,2.9454,214501.3
2025-06-18 21:15:00,2.9454,2.9624,2.9454,2.9586,91447.7
2025-06-18 21:30:00,2.9586,2.963,2.9543,2.9573,43789.6
2025-06-18 21:45:00,2.9573,2.966,2.9545,2.9624,56638.7
2025-06-18 22:00:00,2.9624,2.9694,2.954,2.9544,88921.2
2025-06-18 22:15:00,2.9544,2.9629,2.9535,2.9616,24965.6
2025-06-18 22:30:00,2.9616,2.9616,2.9508,2.9525,45677.7
2025-06-18 22:45:00,2.9525,2.9564,2.9463,2.9478,74948.4
2025-06-18 23:00:00,2.9478,2.9571,2.9461,2.9539,18215.5
2025-06-18 23:15:00,2.9539,2.954,2.9481,2.9483,16142.8
2025-06-18 23:30:00,2.9483,2.9483,2.9374,2.9414,27429.3
2025-06-18 23:45:00,2.9414,2.9487,2.9414,2.946,35557.1
2025-06-19 00:00:00,2.946,2.9649,2.9449,2.9513,130202.2
2025-06-19 00:15:00,2.9513,2.9644,2.9486,2.9632,28541.0
2025-06-19 00:30:00,2.9632,2.9665,2.9593,2.9639,54893.3
2025-06-19 00:45:00,2.9639,2.9647,2.9541,2.9565,38638.7
2025-06-19 01:00:00,2.9565,2.9569,2.9424,2.9466,80556.7
2025-06-19 01:15:00,2.9466,2.9492,2.944,2.9491,36772.6
2025-06-19 01:30:00,2.9491,2.9491,2.9378,2.9388,19666.9
2025-06-19 01:45:00,2.9388,2.9396,2.9333,2.9358,21089.6
2025-06-19 02:00:00,2.9358,2.9444,2.9324,2.9346,29723.5
2025-06-19 02:15:00,2.9346,2.9391,2.9314,2.9357,35054.6
2025-06-19 02:30:00,2.9357,2.9476,2.9342,2.9466,25866.8
2025-06-19 02:45:00,2.9466,2.9471,2.9372,2.9372,15016.0
2025-06-19 03:00:00,2.9372,2.9426,2.9369,2.9393,16843.3
2025-06-19 03:15:00,2.9393,2.9516,2.9389,2.9488,53367.7
2025-06-19 03:30:00,2.9488,2.9503,2.9453,2.9503,7881.8
2025-06-19 03:45:00,2.9503,2.9529,2.9473,2.9514,14826.5
2025-06-19 04:00:00,2.9514,2.9522,2.9454,2.9514,18794.2
2025-06-19 04:15:00,2.9514,2.9517,2.9405,2.9407,23844.9
2025-06-19 04:30:00,2.9407,2.9412,2.9355,2.9395,35813.8
2025-06-19 04:45:00,2.9395,2.9463,2.9395,2.9463,23182.0
2025-06-19 05:00:00,2.9463,2.9549,2.9443,2.9453,50069.7
2025-06-19 05:15:00,2.9453,2.9569,2.9438,2.95,38554.2
2025-06-19 05:30:00,2.95,2.9505,2.9411,2.9439,19702.5
2025-06-19 05:45:00,2.9439,2.9441,2.9341,2.9365,58978.3
2025-06-19 06:00:00,2.9365,2.941,2.9305,2.9311,39942.4
2025-06-19 06:15:00,2.9311,2.934,2.9259,2.9283,62391.5
2025-06-19 06:30:00,2.9283,2.9311,2.9201,2.9227,99034.1
2025-06-19 06:45:00,2.9227,2.9269,2.9216,2.9246,45324.7
2025-06-19 07:00:00,2.9246,2.93,2.9239,2.9297,43388.9
2025-06-19 07:15:00,2.9297,2.9322,2.9233,2.9233,84613.4
2025-06-19 07:30:00,2.9233,2.9255,2.9138,2.9239,187784.1
2025-06-19 07:45:00,2.9239,2.9246,2.919,2.9209,64884.1
2025-06-19 08:00:00,2.9209,2.9297,2.92,2.9238,93804.8
2025-06-19 08:15:00,2.9238,2.9265,2.922,2.9228,46009.0
2025-06-19 08:30:00,2.9228,2.9232,2.9155,2.9206,77930.2
2025-06-19 08:45:00,2.9206,2.9236,2.9117,2.9134,55047.4
2025-06-19 09:00:00,2.9134,2.9197,2.9103,2.9171,55689.9
2025-06-19 09:15:00,2.9171,2.9241,2.9072,2.9108,231857.0
2025-06-19 09:30:00,2.9108,2.9189,2.9101,2.9149,50683.7
2025-06-19 09:45:00,2.9149,2.9283,2.9149,2.9242,91642.7
2025-06-19 10:00:00,2.9242,2.9263,2.9166,2.9203,64075.0
2025-06-19 10:15:00,2.9203,2.9254,2.9184,2.9247,61742.9
2025-06-19 10:30:00,2.9247,2.9271,2.9205,2.9224,49394.0
2025-06-19 10:45:00,2.9224,2.9224,2.9155,2.9199,50915.8
2025-06-19 11:00:00,2.9199,2.9205,2.9115,2.9151,45423.5
2025-06-19 11:15:00,2.9151,2.9163,2.913,2.9143,20121.1
2025-06-19 11:30:00,2.9143,2.9183,2.9116,2.9181,85212.2
2025-06-19 11:45:00,2.9181,2.9215,2.9152,2.9187,16751.1
2025-06-19 12:00:00,2.9187,2.9273,2.9155,2.9273,49357.0
2025-06-19 12:15:00,2.9273,2.9291,2.9226,2.9282,99864.3
2025-06-19 12:30:00,2.9282,2.9288,2.923,2.924,58955.8
2025-06-19 12:45:00,2.924,2.9611,2.9228,2.948,591514.4
2025-06-19 13:00:00,2.948,2.9592,2.9407,2.9458,308788.8
2025-06-19 13:15:00,2.9458,2.9477,2.9379,2.9473,146586.7
2025-06-19 13:30:00,2.9473,2.9473,2.9383,2.941,118777.3
2025-06-19 13:45:00,2.941,2.9424,2.9203,2.9257,292348.9
2025-06-19 14:00:00,2.9257,2.9466,2.921,2.9394,430153.0
2025-06-19 14:15:00,2.9394,2.947,2.937,2.9441,95660.9
2025-06-19 14:30:00,2.9441,2.9449,2.9327,2.9354,65262.6
2025-06-19 14:45:00,2.9354,2.9399,2.9268,2.9357,86726.4
2025-06-19 15:00:00,2.9357,2.9396,2.9303,2.9385,43550.1
2025-06-19 15:15:00,2.9385,2.9407,2.9182,2.9197,187857.5
2025-06-19 15:30:00,2.9197,2.9208,2.9121,2.9204,220788.0
2025-06-19 15:45:00,2.9204,2.9254,2.9174,2.9208,69428.9
2025-06-19 16:00:00,2.9208,2.9291,2.9208,2.9284,100775.8
2025-06-19 16:15:00,2.9284,2.9352,2.9265,2.9334,89177.7
2025-06-19 16:30:00,2.9334,2.935,2.9272,2.9348,37708.5
2025-06-19 16:45:00,2.9348,2.937,2.9195,2.9217,103025.3
2025-06-19 17:00:00,2.9217,2.9338,2.9182,2.9324,47243.1
2025-06-19 17:15:00,2.9324,2.9356,2.9269,2.9345,68126.4
2025-06-19 17:30:00,2.9345,2.953,2.9322,2.9519,228103.4
2025-06-19 17:45:00,2.9519,2.9565,2.9461,2.9479,129445.7
2025-06-19 18:00:00,2.9479,2.9654,2.9477,2.9595,188056.4
2025-06-19 18:15:00,2.9595,2.9596,2.9517,2.9544,81983.5
2025-06-19 18:30:00,2.9544,2.9573,2.948,2.9495,65949.9
2025-06-19 18:45:00,2.9495,2.9518,2.9445,2.9513,47195.5
2025-06-19 19:00:00,2.9513,2.9573,2.9466,2.953,54629.6
2025-06-19 19:15:00,2.953,2.9537,2.943,2.95,130257.0
2025-06-19 19:30:00,2.95,2.9513,2.9404,2.9448,70600.2
2025-06-19 19:45:00,2.9448,2.95,2.9434,2.9439,25387.4
2025-06-19 20:00:00,2.9439,2.9547,2.9439,2.9532,35018.9
2025-06-19 20:15:00,2.9532,2.959,2.9495,2.9522,33244.9
2025-06-19 20:30:00,2.9522,2.9564,2.9448,2.9451,44793.7
2025-06-19 20:45:00,2.9451,2.9519,2.9451,2.9501,31595.2
2025-06-19 21:00:00,2.9501,2.9522,2.9452,2.9472,65056.9
2025-06-19 21:15:00,2.9472,2.9616,2.9459,2.9561,95506.8
2025-06-19 21:30:00,2.9561,2.9677,2.955,2.9635,127706.3
2025-06-19 21:45:00,2.9635,2.9652,2.9577,2.9624,28734.9
2025-06-19 22:00:00,2.9624,2.9756,2.9624,2.9698,254230.0
2025-06-19 22:15:00,2.9698,2.9733,2.9655,2.9687,62946.4
2025-06-19 22:30:00,2.9687,2.975,2.9672,2.9714,69572.9
2025-06-19 22:45:00,2.9714,2.9723,2.9629,2.9652,53947.0
2025-06-19 23:00:00,2.9652,2.9669,2.9618,2.9658,126516.0
2025-06-19 23:15:00,2.9658,2.9675,2.9596,2.9605,70612.9
2025-06-19 23:30:00,2.9605,2.9683,2.9583,2.9681,23594.8
2025-06-19 23:45:00,2.9681,2.9681,2.9631,2.9665,49316.6
2025-06-20 00:00:00,2.9665,2.9808,2.9663,2.9725,146847.6
